Date and Time Downloaded : 04/20/2020 11:12:26 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000020028","20028","KATIPUNAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","KATIPUNAN","126318003","9509"," "," "," "," "," "," ","RAMONES","TERESITA","G.","Rural Health Midwife","","",""
"DOH000000000020033","20033","MANUEL ROXAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","MANUEL ROXAS","126318004","9509"," "," "," "," "," "," ","BAGORIO","ELIZABETH","BERNABE","Rural Health Midwife","","",""
"DOH000000000020036","20036","PANAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","PANAY","126318005","9509"," "," "," "," "," "," ","FORNALES","ENELYN","PIMENTEL","Rural Health Midwife","","",""
"DOH000000000020040","20040","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","POBLACION","126318006","9509"," "," "," "," "," "," ","PACCIAL","RUTH","LAREDA","Rural Health Midwife","","",""
"DOH000000000020042","20042","SAJANEBA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","SAJANEBA","126318010","9509"," "," "," "," "," "," ","MIRADOR","NENITA","ROVERA","Rural Health Midwife","","",""
"DOH000000000020051","20051","SAN ISIDRO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","SAN ISIDRO","126318007","9509"," "," "," "," "," "," ","MIRADOR","NENITA","ROVERA","Rural Health Midwife","","",""
"DOH000000000020054","20054","SAN VICENTE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","SAN VICENTE","126318008","9509"," "," "," "," "," "," ","FAELDONEA","EDEN","TALAVERA","Rural Health Midwife","","",""
"DOH000000000020059","20059","TERESITA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SANTO NI?O","126318000","TERESITA","126318009","9509"," "," "," "," "," "," ","ARCISO","MYRNA","DELA CRUZ","Rural Health Midwife","","",""
"DOH000000000020060","20060","BARANGAY BUENAVISTA HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK MAGSAYSAY 1","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","BUENAVISTA","126313002","9512","","","","","","","BAUTISTA","ROSALIE","BANIHIT","Rural Health Midwife","","",""
"DOH000000000020061","20061","CANAHAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK ZENIA","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","CANAHAY (GODWINO)","126313008","9512","","","","","","","ESCANILAN","SHERLIE","QUIMSING","Rural Health Midwife","","",""
"DOH000000000020062","20062","CENTRALA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 2","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","CENTRALA","126313003","9512","","","","","","","PE","ALMA","DUMDUMAYA","Rural Health Midwife","","",""
"DOH000000000020063","20063","BARANGAY COLONGULO HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","ADRA 2","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","COLONGULO","126313004","9512","","","","","","","PARCELLANO","FELINA","QUIAPE","Rural Health Midwife","","",""
"DOH000000000020064","20064","DAJAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PAG - ASA","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","DAJAY","126313005","9512","","","","","","","ESTACOJA","MARIBETH","DEMERIN","Rural Health Midwife","","",""
"DOH000000000020065","20065","DUENGAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","DUENGAS","126313006","9512","","","","","","","ORTOUSTE","PHOEBE","LADIANA","Rural Health Midwife","","",""
"DOH000000000020066","20066","LAMBONTONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK MAUSWAGON","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","LAMBONTONG","126313014","9512","","","","","","","BELGERA","CRISTINA","MANZURES","Rural Health Midwife","","",""
"DOH000000000020067","20067","BARANGAY LAMIAN HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PARAISO","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","LAMIAN","126313017","9512","","","","","","","DUMALAOG","IONEY","TOLEDO","Rural Health Midwife","","",""
"DOH000000000020068","20068","BARANGAY LAMSUGOD HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK QUEZON","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","LAMSUGOD","126313018","9512","","","","","","","ILANO","MERCY GRACE","SIPE","Rural Health Midwife","","",""
"DOH000000000020071","20071","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000"," "," ","9512"," "," "," "," "," "," "," "," "," "," ","","",""
"DOH000000000020072","20072","LITTLE BAGUIO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK SAMPAGUITA","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","LITTLE BAGUIO","126313020","9512","","","","","","","LUBRICO","HAZEL","AGUILAR","Rural Health Midwife","","",""
"DOH000000000020073","20073","MOLOY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK LIGAYA","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","MOLOY","126313023","9512","","","","","","","DEMERIN","SONNY","SODUSTA","Rural Health Midwife","","",""
"DOH000000000020074","20074","NACI (DOCE) BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK MAGSAYSAY","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","NACI (DOCE)","126313024","9512","","","","","","","BUGARIN","JUVELYN","DAGUM","Rural Health Midwife","","",""
"DOH000000000020075","20075","TALAHIK BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK QUIRINO","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","TALAHIK","126313028","9512","","","","","","","MAYO","SHENNY","SONGCUYA","Rural Health Midwife","","",""
"DOH000000000020076","20076","TUBI - ALLAH BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 2","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","TUBIALA","126313030","9512","","","","","","","RODRIGUEZ","MARILOU","FRIAS","Rural Health Midwife","","",""
"DOH000000000020077","20077","UPPER SEPAKA HEALTH CENTER","","","","Barangay Health Station","Government","Local Government Unit","","PUROK MALIPAYON","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","UPPER SEPAKA","126313031","9512","","","","","","","GARDOSE","ROSELA","FAJADA","Rural Health Midwife","","",""
"DOH000000000020078","20078","VETERANS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK TAGUMPAY","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","SURALLAH","126313000","VETERANS","126313032","9512","","","","","","","CRESPO","JESSICA","LAVAPIEZ","Rural Health Midwife","","",""
"DOH000000000020092","20092","MALTANA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","MALTANA","126314005","9507","","","","","","","REMEGIO","REGINA","P.","Rural Health Midwife","","",""
"DOH000000000020096","20096","KIPALBIG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","KIPALBIG","126314002","9507","+63 832272906","","","","","","BULANON","JOCELYN","B.","Rural Health Midwife","","",""
"DOH000000000020101","20101","SANTA CRUZ BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK ESTRADA","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","SANTA CRUZ","126314014","9507","","","","","","","LOZANO","AILEA KATHLEEN","B.","RHMPP","","",""
"DOH000000000020106","20106","BUTO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","BUTO","126314008","9507","","","","","","","CANO","CONCEPCION","V.","Rural Health Midwife","","",""
"DOH000000000020110","20110","SAN ISIDRO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK UPPER SANTON","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","SAN ISIDRO","126314013","9507","","","","","","","CAGAS","MARY GRACE","R.","Rural Health Midwife","","",""
"DOH000000000020114","20114","DANLAG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","DANLAG","126314012","9507","","","","","","","JOSE","RHIZEL AR","F.","NDP","","",""
"DOH000000000020118","20118","LIBERTY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","LIBERTY","126314004","9507","","","","","","","LASTIMA","JANIOLA","MYRNA","Rural Health Midwife","","",""
"DOH000000000020122","20122","PULA-BATO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","PULA-BATO","126314011","9507"," "," "," "," "," "," ","BERNABE","EDAH","H.","Rural Health Midwife","","",""
"DOH000000000020126","20126","PALO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK 1","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","PALO","126314010","9507","","","","","","","BANTO","NORHAYA","TANAEL","RHMPP","","",""
"DOH000000000020131","20131","TABLU BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","LOWER TABLU"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","TABLU","126314007","9507"," "," "," "," "," "," ","SIRA","ESTHER","M.","Rural Health Midwife","","",""
"DOH000000000020136","20136","LAMPITAK BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","LAMPITAK","126314009","9507","","+63 9382112171","","","","","LEJARSO","CHARLYN","B.","RHMPP","","",""
"DOH000000000020141","20141","ALBAGAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","ALBAGAN","126314001","9507","","","","","","","SABORNIDO","SHEILA","R.","RHMPP","","",""
"DOH000000000020147","20147","LAMBAYONG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TAMPAKAN","126314000","LAMBAYONG","126314003","9507","","","","","","","CAEL","REBECCA","D.","Rural Health Midwife","","",""
"DOH000000000020157","20157","BUKAY PAIT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","BUKAY PAIT","126315001","9510","+63 832292700","","","","","","FUENTES","WENDLY ROSE","S.","RHMPP","","",""
"DOH000000000020161","20161","CABULING BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK SAGANA","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","CABULING","126315002","9510","+63 832292703","","","","","","RINGOR","ANA MAE","C.","RHMPP","","",""
"DOH000000000020167","20167","DUMADALIG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","DUMADALIG","126315003","9510","+63 832292702","","","","","","VALENZUELA","GRACE","T.","Rural Health Midwife","","",""
"DOH000000000020172","20172","LIBAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","LIBAS","126315004","9510","","","","","","","FRUGALIDAD","REGINE","O.","Rural Health Midwife","","",""
"DOH000000000020176","20176","MAGON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","MAGON","126315005","9510","","","","","","","NAMBONG","ZALLY JANE","B.","Rural Health Midwife","","",""
"DOH000000000020181","20181","MAIBO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","MAIBO","126315006","9510","+63 832292705","","","","","","DE GUZMAN","ARLINE","S.","Rural Health Midwife","","",""
"DOH000000000020185","20185","MANGILALA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","MANGILALA","126315007","9510","","","","","","","PAGAUITAN","JELYN","S.","NDP","","",""
"DOH000000000020187","20187","NEW ILOILO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK MABUHAY","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","NEW ILOILO","126315008","9510","+63 832291100","","","","","","ALBILAR","CHERRYL","A.","Rural Health Midwife","","",""
"DOH000000000020190","20190","NEW LAMBUNAO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK PAG-ASA","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","NEW LAMBUNAO","126315009","9510","","","","","","","FAUSTINO","KAREEN","G.","NDP","","",""
"DOH000000000020195","20195","POBLACION BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","POBLACION","126315010","9510","","","","","","","ABALOS","MERCY","B.","Rural Health Midwife","","",""
"DOH000000000020212","20212","SAN FELIPE BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK IV","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","SAN FELIPE","126315011","9510","","","","","","","PAGTOLON-AN","JAN MAHAL ELEN","C.","RHMPP","","",""
"DOH000000000020215","20215","NEW CUYAPO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","NEW CUYAPO","126315012","9510","","","","","","","PAGAUITAN","JELYN","S.","NDP","","",""
"DOH000000000020217","20217","TINONGCOP BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","PUROK BUENDIA A","","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TANTANGAN","126315000","TINONGCOP","126315013","9510","","","","","","","CANDIDO","JONNAH MAE","C.","Rural Health Midwife","","",""
"DOH000000000020221","20221","AFLEK BARANGAY HEALTH CENTER"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 2"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","AFLEK","126316024","9513"," "," "," ","karen_mid@yahoo.com"," "," ","GANDULAN","KAREN BEAM","MALAYO","Rural Health Midwife","","",""
"DOH000000000020222","20222","AFUS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 1"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","AFUS","126316017","9513"," "," "," "," "," "," ","TANCO","EMELLIE","YBAÑEZ","Rural Health Midwife","","",""
"DOH000000000020225","20225","BASAG BARANGAY HEALTH STATION","BASAG HEALTH CENTER"," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK UPPER BASAG"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","BASAG","126316001","9513"," "," "," "," "," "," ","TAMESIS","LANY","TUTANIA","Rural Health Midwife","","",""
"DOH000000000020228","20228","DATAL BOB BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 2"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","DATAL BOB","126316025","9513"," "," "," "," "," "," ","CAMINGAN","ANGELINA","TULOD","Rural Health Midwife","","",""
"DOH000000000020234","20234","DATAL DLANAG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK MANGGA"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","DLANAG","126316027","9513"," "," "," "," "," "," ","TUAZON","HERNALYN","SALES","Rural Health Midwife","","",""
"DOH000000000020237","20237","DESAWO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK CENTRO"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","LEMSNOLON","126316028","9513"," "," "," "," "," "," ","PATRICIO","JOHANNA","MULA","Rural Health Midwife","","",""
"DOH000000000020239","20239","EDWARDS (POB.) BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK MABUHAY"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","EDWARDS (POB.)","126316002","9513"," "," "," ","juliavestuir@yahoo.com"," "," ","VESTUR","JULIA","CONSERVA","Rural Health Midwife","","",""
"DOH000000000020241","20241","KEMATU BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK CENTRO"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","KEMATU","126316004","9513"," "," "," ","marvic_era@yahoo.com"," "," ","ERA","MARIVIC","NGATO","Rural Health Midwife","","",""
"DOH000000000020244","20244","LACONON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","LACONON","126316005","9513"," "," "," "," "," "," ","RELATOR","TEODOSIA","NICODEMOS","Rural Health Midwife","","",""
"DOH000000000020245","20245","LAMBANGAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 2"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","LAMBANGAN","126316014","9513"," "," "," "," "," "," ","CORDADA","MILDRED","CORTADO","Rural Health Midwife","","",""
"DOH000000000020249","20249","LAMBULING BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","LAMBULING","126316018","9513"," "," "," "," "," "," ","FALALIMPA","JANE","ELICANA","Rural Health Midwife","","",""
"DOH000000000020253","20253","LAMHAKU BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK MAUSWAGON I"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","LAMHAKO","126316019","9513"," "," "," "," "," "," ","DIZON","SONIA","MINAS","Rural Health Midwife","","",""
"DOH000000000020256","20256","LAMSALOME BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK ISLAM"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","LAMSALOME","126316008","9513"," "," "," "," "," "," ","PATRICIO","ETANA","MULA","Rural Health Midwife","","",""
"DOH000000000020262","20262","LEMSNOLON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK CENTRIO"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","LEMSNOLON","126316028","9513"," "," "," "," "," "," ","PATRICIO","JOHANNA","MULA","Rural Health Midwife","","",""
"DOH000000000020267","20267","MAAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 2"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","MAAN","126316016","9513"," "," "," "," "," "," ","LOZANO","GINA","CABABAT","Rural Health Midwife","","",""
"DOH000000000020271","20271","MALUGONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK II"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","MALUGONG","126316029","9513"," "," "," "," "," "," ","TANCO","EMELLIE","YBAÑEZ","Rural Health Midwife","","",""
"DOH000000000020278","20278","MONGOKAYO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","S. LUHEB"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","MONGOCAYO","126316030","9513"," "," "," ","applegrace_cordero@yahoo.com"," "," ","CORDERO","APPLE GRACE","GALVE","Rural Health Midwife","","",""
"DOH000000000020282","20282","NEW DUMANGAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","NEW DUMANGAS","126316011","9513"," "," "," "," "," "," ","PATRICIO","ETANA","MULA","Rural Health Midwife","","",""
"DOH000000000020286","20286","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK SAGING"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","POBLACION","126316020","9513"," "," "," ","mcecalzado@yahoo.com"," "," ","CALZADO","MA. CECILIA","ESLABRA","Rural Health Midwife","","",""
"DOH000000000020289","20289","SALACAFE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK VETERANO"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","SALACAFE","126316031","9513"," "," "," "," "," "," ","TUAZON","HERNALYN","SALES","Rural Health Midwife","","",""
"DOH000000000020291","20291","SINOLON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK SAMPAGUITA"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","SINOLON","126316012","9513"," "," "," "," "," "," ","CAMINGAN","ANGELINA","TULOD","Rural Health Midwife","","",""
"DOH000000000020295","20295","TALCON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 2"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","TALCON","126316021","9513"," "," "," ","xyn_dlc@yahoo.com"," "," ","DELA CRUZ","SHEENAMAE","PIÑEDA","Rural Health Midwife","","",""
"DOH000000000020303","20303","T'BOLOK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 3"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","T'BOLOK","126316032","9513"," "," "," "," "," "," ","TANCO","EMELLIE","YBAÑEZ","Rural Health Midwife","","",""
"DOH000000000020305","20305","TUDOK BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","T'BOLI","126316000","TUDOK","126316023","9513"," "," "," "," "," "," ","SIMFAL","JEZABEL","TIDULA","Rural Health Midwife","","",""
"DOH000000000020310","20310","ACMONAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 1"," ","REGION XII (SOCCSKSA RGEN)","120000000","SOUTH COTABATO","126300000","TUPI","126317000","ACMONAN","126317001","9505"," "," "," "," "," "," ","GONZALES","JENNIFER","JIMENA","Rural Health Midwife","","",""
